"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","KEN","Kenya","2010","2010",7.92328,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","PAN","Panama","2010","2010",22.73995,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2004","2004",17.73035,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2006","2006",18.3751,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2007","2007",19.0071,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2008","2008",19.43376,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2009","2009",21.85122,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2010","2010",21.99041,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2011","2011",23.58294,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2012","2012",24.82232,,
"EA_5T8_AG25T99","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, both sexes (%)","PSE","Palestine","2013","2013",22.53745,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","TON","Tonga","2006","2006",70.93045,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","TON","Tonga","2011","2011",88.38589,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2005","2005",63.55242,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2009","2009",74.53801,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2010","2010",75.69111,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2011","2011",76.65756,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2012","2012",77.63198,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","HUN","Hungary","2013","2013",78.48742,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2003","2003",59.26054,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2006","2006",47.1333,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2008","2008",51.16074,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2009","2009",49.75869,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2010","2010",49.49821,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2011","2011",51.21222,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2012","2012",52.46095,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","URY","Uruguay","2013","2013",52.31441,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",19.73319,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","HKG","China, Hong Kong Special Administrative Region","2008","2008",20.3007,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","HKG","China, Hong Kong Special Administrative Region","2009","2009",20.29372,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","HKG","China, Hong Kong Special Administrative Region","2010","2010",20.55261,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","HKG","China, Hong Kong Special Administrative Region","2011","2011",21.85726,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","GEO","Georgia","2012","2012",27.10073,,
"EA_8_AG25T99_F","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)","CYP","Cyprus","2013","2013",0.37128,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","OMN","Oman","2003","2003",32.74653,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","OMN","Oman","2008","2008",47.22171,,
"EA_2T8_AG25T99_F","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, female (%)","OMN","Oman","2010","2010",51.11435,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","CUB","Cuba","2012","2012",92.10223,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","SUR","Suriname","2004","2004",50.60702,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","SUR","Suriname","2012","2012",61.80379,,
"EA_8_AG25T99_GPI","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)","FIN","Finland","2012","2012",0.67423,,
"EA_8_AG25T99_GPI","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)","FIN","Finland","2013","2013",0.69212,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","ETH","Ethiopia","2007","2007",9.88193,,
"EA_2T8_AG25T99_M","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, male (%)","ETH","Ethiopia","2011","2011",18.23809,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","LBN","Lebanon","2007","2007",,"a","Category not applicable"
"EA_5T8_AG25T99_GPI","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, gender parity index (GPI)","MNG","Mongolia","2010","2010",1.3102,,
"EA_7T8_AG25T99_F","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, female (%)","PRI","Puerto Rico","2012","2012",6.64645,,
"EA_8_AG25T99_GPI","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, gender parity index (GPI)","KGZ","Kyrgyzstan","2009","2009",0.67398,,
"EA_3T8_AG25T99","Educational attainment: at least completed upper secondary (ISCED 3 or higher), population 25+ years, both sexes (%)","ARG","Argentina","2003","2003",42.15663,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","BMU","Bermuda","2010","2010",54.3386,,
"EA_5T8_AG25T99_F","Educational attainment: at least completed short-cycle tertiary (ISCED 5 or higher), population 25+ years, female (%)","CHN","China","2010","2010",7.59915,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2005","2005",43.57805,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2006","2006",44.80628,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2007","2007",46.27617,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2008","2008",48.88442,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2012","2012",56.03297,,
"EA_2T8_AG25T99","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, both sexes (%)","KWT","Kuwait","2013","2013",50.83045,,
"EA_8_AG25T99","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, both sexes (%)","LTU","Lithuania","2013","2013",0.44275,,
"EA_7T8_AG25T99","Educational attainment: at least master's or equivalent (ISCED 7 or higher), population 25+ years, both sexes (%)","PAN","Panama","2010","2010",2.3721,,
"EA_4T8_AG25T99","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, both sexes (%)","BHR","Bahrain","2010","2010",40.11995,,
"EA_8_AG25T99_F","Educational attainment: doctoral or equivalent (ISCED 8), population 25+ years, female (%)","AZE","Azerbaijan","2013","2013",,"n","Magnitude nil or negligible"
"EA_1T8_AG25T99_F","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)","PHL","Philippines","2004","2004",83.59458,,
"EA_1T8_AG25T99_F","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)","PHL","Philippines","2010","2010",83.30674,,
"EA_1T8_AG25T99_F","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, female (%)","PHL","Philippines","2013","2013",85.79404,,
"EA_1T8_AG25T99_GPI","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)","SRB","Serbia","2011","2011",0.95192,,
"EA_1T8_AG25T99_GPI","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, gender parity index (GPI)","SRB","Serbia","2013","2013",0.91043,,
"EA_1T8_AG25T99_M","Educational attainment: at least completed primary (ISCED 1 or higher), population 25+ years, male (%)","ZWE","Zimbabwe","2012","2012",84.85537,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2007","2007",33.66563,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2008","2008",34.24798,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2009","2009",35.16977,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2010","2010",35.42511,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2011","2011",36.53989,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2012","2012",40.8505,,
"EA_4T8_AG25T99_F","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, female (%)","MDA","Republic of Moldova","2013","2013",36.64019,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","TGO","Togo","2009","2009",4.96496,,
"EA_4T8_AG25T99_M","Educational attainment: at least completed post-secondary (ISCED 4 or higher), population 25+ years, male (%)","TGO","Togo","2011","2011",10.55182,,
"EA_2T8_AG25T99_GPI","Educational attainment: at least completed lower secondary (ISCED 2 or higher), population 25+ years, gender parity index (GPI)","TCD","Chad","2004","2004",0.16815,,
