"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COD","Democratic Republic of the Congo","2010","2010",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COD","Democratic Republic of the Congo","2013","2013",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","USA","United States of America","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","USA","United States of America","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","USA","United States of America","2010","2010",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","USA","United States of America","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2004","2004",0.54289,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2005","2005",0.55187,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2006","2006",0.56955,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2008","2008",0.86195,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2009","2009",0.9302,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2010","2010",1.06684,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2011","2011",0.91896,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2012","2012",0.96357,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","COL","Colombia","2013","2013",0.86946,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MRT","Mauritania","2008","2008",0.59393,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MRT","Mauritania","2010","2010",0.67732,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MRT","Mauritania","2011","2011",0.39481,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MRT","Mauritania","2012","2012",0.36678,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MRT","Mauritania","2013","2013",0.3793,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NPL","Nepal","2003","2003",0.68724,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NPL","Nepal","2008","2008",0.91945,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","NPL","Nepal","2009","2009",1.09642,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2003","2003",2.67048,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2004","2004",2.21671,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2005","2005",2.17391,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2006","2006",2.16322,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2007","2007",2.1513,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2008","2008",2.08243,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2009","2009",2.03675,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2010","2010",1.94177,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2011","2011",1.82773,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","HUN","Hungary","2012","2012",1.71877,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UKR","Ukraine","2011","2011",0.40854,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UKR","Ukraine","2012","2012",0.43054,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UKR","Ukraine","2013","2013",0.43484,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2003","2003",0.18853,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2004","2004",0.22393,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2006","2006",0.27553,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2007","2007",0.25254,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2008","2008",0.27254,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2009","2009",0.26185,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2010","2010",0.26036,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BGD","Bangladesh","2011","2011",0.23172,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2003","2003",1.39429,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2004","2004",1.26531,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2005","2005",1.22577,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2007","2007",1.08867,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2008","2008",1.40835,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2009","2009",1.49601,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2010","2010",1.35932,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2011","2011",1.24624,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","EST","Estonia","2012","2012",1.29462,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2003","2003",3.53505,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2004","2004",3.15654,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2005","2005",3.47405,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2006","2006",3.65499,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2007","2007",3.89635,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2008","2008",4.33782,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2009","2009",4.89,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2010","2010",4.60637,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2011","2011",4.98632,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2012","2012",5.09905,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ARG","Argentina","2013","2013",5.3441,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2003","2003",0.60311,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2004","2004",0.51307,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2005","2005",0.46355,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2006","2006",0.36026,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2008","2008",0.39124,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","KWT","Kuwait","2011","2011",0.54382,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2003","2003",0.30644,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2004","2004",0.2606,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2007","2007",0.22336,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2010","2010",0.25198,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2011","2011",0.24442,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PRY","Paraguay","2012","2012",0.30458,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COG","Congo","2005","2005",0.50033,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","COG","Congo","2010","2010",1.92834,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2003","2003",0.46104,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2004","2004",0.47731,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2005","2005",0.5127,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2006","2006",0.56407,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2007","2007",0.56641,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2008","2008",0.62906,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2009","2009",0.68596,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2010","2010",0.67375,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2011","2011",0.68083,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","SWE","Sweden","2012","2012",1.24124,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2003","2003",3.38864,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2005","2005",2.60167,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2007","2007",2.94664,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2009","2009",2.38399,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2010","2010",2.10396,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2011","2011",2.15903,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","VCT","Saint Vincent and the Grenadines","2013","2013",2.18559,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2004","2004",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2005","2005",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2006","2006",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2007","2007",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2010","2010",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","GHA","Ghana","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2004","2004",0.05356,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2009","2009",0.04885,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2010","2010",0.04182,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2011","2011",0.04079,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2012","2012",0.04383,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MCO","Monaco","2013","2013",0.03973,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","SYR","Syrian Arab Republic","2007","2007",1.7468,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","SYR","Syrian Arab Republic","2009","2009",1.89325,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","SYR","Syrian Arab Republic","2012","2012",2.14074,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2003","2003",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2004","2004",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2005","2005",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2006","2006",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2007","2007",,"a","Category not applicable"
